id,old_category,proposed_category,confidence,reason
153e8c8f-acb0-4353-a2fc-f93ec08d276a,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
a89393a7-2340-4f6b-bb60-77db6a8d44e3,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
4b6bf5d8-b507-4889-9caa-5469a653694e,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
494e3573-3684-4851-ad86-36ebdd360bdf,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
1cf77308-fd8a-4e65-b066-7d4c610ca4f1,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
336ab59a-f3cf-4492-8607-17ea51e38f36,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
f20c249b-69d3-4e34-aee6-560232d960a6,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
aa9f8779-6b4b-4a88-9d0c-aae4f8de8a3d,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
66e95b9b-dfe1-483e-b7a8-a8a70d7616d1,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
90b6e5b1-d2b4-4cc2-b099-69add1c41e0d,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
2053862c-473f-4911-a6fa-85a4d94b880b,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
85eef9de-651e-4e5d-b800-7bde4b26b8a7,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
1320ff82-1ce8-414b-b9bc-8236858b8df2,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
f7997cde-2504-41e8-bf4c-1f3009219bc5,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
53d19cba-1030-4022-8cb3-aa12a12f0a82,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
680a135a-a014-4c45-9e3d-f42a6d85bdea,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
105e56aa-a0f3-4e0a-84f0-7e2c47681a6a,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
3b497b50-a784-47eb-926a-9d1299ef4633,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
47cdbf41-a670-46fa-a9e4-7452fa2e9f07,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
24ce1b3f-83d8-4a17-9492-0b732045cd81,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
5e58f797-b8e4-495b-9b07-7a34cfc4cf65,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
71aa3e4a-4306-467c-9540-58424e277dcb,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
6d05ce54-cf23-42fd-92b3-b8773522bf67,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
c4b6d1e3-d3d6-4686-84a5-b66f9fdb521c,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
d4d0a9e6-ad3b-4923-9d57-b483e87d926f,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
d2cab98d-f631-488b-9fca-2753cf2f01ce,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
09e2f9a5-2b55-4065-9266-e0b76fc95e94,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
ed512629-92eb-4233-be4f-cc3078f6cdf7,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
90e008b7-4da6-4cb8-bc34-5ca915a6f95a,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
d83dd372-8d7b-460a-b970-07836a5a0b12,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
ce031187-968a-4c55-8b13-aada5ac36fb4,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
a9de743d-2df3-4709-85c7-6e15fad8a6ee,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
238440e3-2948-47e0-81b1-ef7e41541673,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
b209969a-774e-4779-a1e0-56ccc2f5488d,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1c62c2bb-2f70-46a4-bc31-e0ee1d42da7b,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
94a18ece-d179-40b2-bd47-8a6b34269439,"Premium Bases & Waxes","Containers & Packaging","HIGH","Matched type Bottle/Container"
94b9fdf5-cd89-463b-bff6-c3f1542084ac,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
148dce3c-d118-4447-b94c-f74f137d21ef,"Food Safe Flavour Oil","Containers & Packaging","HIGH","Matched type Bottle/Container"
ec3c8126-bc25-4636-8b99-b01c650b9df6,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
0f5eb346-143e-4a71-bfef-ef2b0a07f961,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
72d57dcf-8210-431c-95eb-e68cf8edd571,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
851c9c29-7b6e-41f2-ac6d-ad061eb0a8d9,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
8d9f1d71-f612-417a-b8ce-c3c670151af6,"Pigments & Colors","Containers & Packaging","HIGH","Matched type Bottle/Container"
dba98fed-b2bb-4d59-9eed-c80388c3a3aa,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
dd211c4b-0c6f-471b-9de9-e2a4660e8a30,"Containers & Packaging","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
40d03e39-ba73-43ad-b3a9-622123784123,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
853ce776-0452-4fec-9295-3bec94fcb76b,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
53d8206c-b478-4e47-be16-a06779feee82,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
cf5f4035-74b6-4733-8762-4c4ddf641739,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a1aae23a-c92f-47b8-af9f-8fa789649895,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
4aa09afa-7e0b-408e-871c-faf5658e4fb7,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
059a3cc6-e2bb-4386-98ed-c63a12f0aed2,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
306d5676-a827-4dfa-90de-1185de987c53,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
658c46fc-7349-4f59-8c54-d9daa946da54,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
387ef404-a2d7-4f2e-98d5-20ea261bd85c,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7c00a4c0-a255-499a-82f9-cb419711a81e,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
c7b23f75-592a-45a9-a481-cd9b5dff3b17,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
df227cbd-11dc-4ca6-97e5-ff7640dbb186,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
730ea689-2e2f-4dd2-a528-b9967eae92ee,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
69c6838e-5217-45b7-ba50-d213d128dd8d,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
5de93172-c5ca-467d-814c-5fd079c11e20,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
aa1605dd-c7c9-44c5-a510-2dc558c6a961,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
867212d9-ebd3-4b8b-9ea3-461336f9eb55,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
957440b9-6006-44d7-8f31-b840a5c4f227,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
72477d88-ddea-4ae6-b4f8-f575d4cb89e3,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
1da3b78e-1a6f-4186-bccd-adeb858c0d96,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8d40857f-0ba3-4add-b139-75de2bd718e5,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1a6dca4d-b571-484e-b8fd-1de7461a329e,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
9cc65439-3741-483b-b383-d11410721b40,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
b52d4044-b358-4499-808f-2fbadc168933,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
c01cc3b8-70d5-48e3-b0c3-e3037ea08c14,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
6c6efe1e-dce7-4dbf-8327-0cdb0c304dc5,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
92eb84da-2e01-4fb8-9b3a-ee6b32858294,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
ba9c0b67-2c1e-4606-a99b-c85fbb22578d,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
5e6d65e6-4fd8-4f16-8cae-5221aa71b028,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e5efa8b7-3ae4-44dd-b1d5-cdc18986940c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a070858d-7224-47e5-a80e-4004d925a51a,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
dde447ba-9d52-456d-b8b8-0861cf56554c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
867bb1ec-437b-4b9e-80be-e1c95e0def90,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
273bdab9-c918-4a24-b581-26e41f1cb8de,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
4596f700-365c-4144-8963-0bd935e6cce1,"Soap & Bar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
fd8ee60a-cd61-49e0-a4c0-e7ed1cd650e1,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
94e60eb1-a1eb-49d4-abea-26b1f6f5e7cb,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
97768f5d-e355-4040-9e4e-73271cfff2f3,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
be08aa17-acec-4bbd-bca1-3854be548148,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
3f329fc7-463b-49cc-afa2-a35ff9348d43,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
528d4961-4a63-4a95-bd0b-b38eb8da7910,"Culinary & Fondant Moulds","General Silicone Moulds","HIGH","Matched type General Mould"
ec91ebb3-f9e9-49d9-9629-5b4e0c3d35c6,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
35229c18-7693-46c6-b4a3-61d2c2c769f8,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
486bb8c9-5195-4e0e-b3ee-c63e4f832900,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
f5d09a6a-44d8-415e-beb6-89e983cac8f6,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a566609e-8263-4259-94e7-e7a5781973bf,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
f0a383a5-623b-44ea-8814-f03fb525e893,"Food Safe Flavour Oil","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
940b9489-4851-43b7-beef-36730cf3b560,"Food Safe Flavour Oil","Premium Bases & Waxes","HIGH","Matched type Wax/Base"
3dd8b9a6-dcc0-4d55-b4dc-72f5257e4d80,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a3086c85-e9a3-4276-bce4-3cdda7ffbf04,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d7d2289e-3dc6-481a-adf1-4a0ad9f8164d,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
ec3ab5bd-8a11-4295-8362-4cb275058bbc,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
ecd8684e-5a35-4b5e-bb8a-b679470b93c8,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
17c3b9b7-cf68-469c-9031-320399c9eaa0,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
5bfb2608-c80e-4dbe-a3e3-5d26d0017a6d,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
8c645f5f-a764-4fc6-ba54-47c85ff4613a,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
8f067c56-99b1-4d1b-9317-b8941b11f712,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
2f9b178b-f99c-43c4-81f0-6854bd185d56,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
0b536f99-f9d9-47a1-a492-ec62e1135e3c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d86856fc-2afd-473c-a350-dffa07292673,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a9e920dd-06b9-48a5-b0d7-674b43cec3b3,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
74d00441-b4f1-4c26-8ad9-df0a7c7c7c05,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
0eabb2ef-3e6f-4394-9ce3-7efebf472609,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
626e77c4-e576-485b-a5a7-dc3c6c360dc2,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
87f5ce8e-c32a-4be7-8618-0359c82f5944,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
0dcc1b4a-e370-461d-889b-2b962e87a7b2,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e94303fd-743d-44ae-9a37-d6523aaec283,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
88d8c8f6-7700-4453-b721-23a88747d93b,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
6337d314-8802-4cfe-85e0-bfe39de03605,"Premium Bases & Waxes","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
c516c000-8bbc-4c9b-9b6f-66b5817fbc4c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
57e9feb5-46ee-4da1-9e68-ef2a0b709766,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
1560ca99-d106-40b5-877b-567ad696f4ce,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a76465ce-f525-4091-b12d-ed7dd8b2b550,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d76612f9-72e8-494d-9b9d-c0c451fdf325,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
db775463-b478-4128-b12c-43fcb28362c0,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
185c4844-bc29-4bbe-a203-521e962ad6ae,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
661637c9-d41f-4e8f-a1ea-5cf32fa44259,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
0f30a639-b5e3-4b80-99a9-95bbcec4c123,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e87259a4-f508-4b60-898d-930a9e1b02b6,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
589c9e46-2bec-414f-8f15-21f7fdb38920,"Containers & Packaging","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
fdbb79f5-5bdc-4121-9e61-1012355bb38e,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
cf02e052-b485-4f80-83c9-d3937ff0f372,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
8e2b3815-cb7c-4f44-a50d-cef5f745f82b,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a5d074df-c1b5-4a25-8626-c2c1a8fe76cf,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
08a5046d-dcde-4a9a-a26b-b38f9f3af09a,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
2a403d1b-f333-4c60-93f2-c305288c1092,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
35ae05f7-0b07-4fbb-9c2c-665bd25bc4ae,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
53e61a8f-a9e6-477b-bcb6-c80c72ed7db2,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
5c67610f-663b-486a-ba68-dcde033a974b,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
370a0458-51d0-43d2-ab35-b5584b726ea6,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
9b48dde2-b240-4328-8d5c-969c87012f46,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
4bd8a230-4693-47d2-a7a7-704d2a1d67ae,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
57889908-17a2-4904-8329-b77039e1a4da,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
be5a3201-40aa-4249-ba94-203f2cf589f2,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e033eaae-6337-4991-8a3e-ecfb5f8c0929,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d96c965f-138a-4b22-83ed-1edc91c072bb,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
82902759-8805-4e4d-bf3c-ebcd83678b04,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d54a91e2-d09f-4705-88ae-5e463527ed02,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
a22fbc09-7f97-4c37-a415-dc59103b026f,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
5f1fff72-25f8-4997-a53d-47bf15c75bac,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
6279936c-1824-4d93-8044-260ebdb98fd5,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
f14c2340-2d35-4a60-8fcb-5fbdc8a56926,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
f6dde3d4-5f5b-4c32-9eff-91a0d77ee78a,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d659f030-6cc4-4f59-9289-9ad4fc637217,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
bcc9cca7-44cc-47a5-a2f7-152189dcbc21,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
bcdbe95b-4ce3-4dab-a528-2ff496e86ae9,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
863387de-0f51-4423-812d-1de686cd0e3c,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
c9ceda7f-da63-40f5-a6a3-549a85c80015,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
70fb91d1-95e5-435b-be28-9b636cd999e7,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
d4daf36c-3f99-4d35-a2e6-4bac7853eecb,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
2a51b68e-4a6b-4686-8c85-3f38b2d8eb06,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
4cd8f819-8a40-4be3-9ff7-341a519447ba,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
ea756974-c711-479d-ba94-fc1a4eb1433f,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
40ad0287-5773-4a24-986c-b36b572e6736,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
290f899f-0a75-4fbe-b1f3-b80f063b3fe5,"Containers & Packaging","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
99d1712c-6a13-448c-bf02-15a60ed1bc76,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
4e9bf2cd-4d8b-4314-9b17-c32ca7c7359e,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
02894910-4ba9-4258-b04d-8ad19d57bff4,"Candle & Pillar Moulds","Eco-Resin & Stone Moulds","HIGH","Matched type Resin/Concrete Mould"
2b2fe390-c020-4e64-8632-c01f4969e3d0,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
4b229f7e-075d-46ca-820e-7420ce7a2941,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
f6968af0-227a-4ad0-a903-4e3e8a3fdaa1,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
b40aba62-98d7-4253-8540-8f94a5fe4a6f,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
238661b9-b036-4c30-b63b-593eaa41f1f7,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
28e5d8a7-74fe-4b6a-b84f-729abe5a5f98,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
481236eb-58aa-43fd-b2d5-7c7589eab478,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
8c8d69e2-2477-4b6e-8429-4dfb3da283b3,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
079a1d62-513b-46af-9b01-82b2e9ddba92,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
